ID,LAST_UPDATED_TIMESTAMP,POSTED,TITLE_RAW,TITLE_CLEAN,TITLE_NAME,ONET,ONET_NAME,SOC_2021_5,SOC_2021_5_NAME,SOC_5,SOC_5_NAME,COMPANY_NAME,CITY_NAME,STATE_NAME,NAICS_2022_6,NAICS_2022_6_NAME,ROLE_SEGMENT,ROLE_MATCH_REASON,SCOPE_TIER,SOC_DATA_SCIENTIST_MAPPING,MAPPING_ONLY_CORE_RISK
3d0848ae0fdb1acde918ea9bb88848b74c0f4adc,2024-09-06 20:32:57.352 Z,6/14/2024,"Warranty and Service Data Analyst_Nashville, TN_ onsite",warranty and service data analyst onsite,Warranty Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Nashville, TN",Tennessee,513210,Software Publishers,,,,Yes,Yes
3d41994b903e6b8297e24803ad0aaa0de976c5c8,2024-10-09 16:54:50.883 Z,8/24/2024,"ERP Industry Sales Executive - Hi Tech, West Coast",erp industry sales executive hi tech west coast,Industry Sales Executives,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Topeka, KS",Kansas,513210,Software Publishers,,,,Yes,Yes
3d60c4ec002efa13e2f408f138b9bf14afce83ca,2024-09-06 20:32:57.352 Z,6/5/2024,Knowledge Management Specialist: Data Management & Analytics,knowledge management specialist data management analytics,Knowledge Management Specialists,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Insight Technology Solutions,"Washington, DC","Washington, D.C. (District of Columbia)",513210,Software Publishers,,,,Yes,Yes
3d8a3d4019a0dbe4bd49077ec4af244d03b8fad5,2024-09-06 20:32:57.352 Z,7/17/2024,"Jr.SAP ABAP Consultant_Mon-Thurs 4 days onsite at Juno Beach,FL_Expense Paid",jr sap abap consultant mon thurs days onsite at expense paid,SAP ABAP Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Juno Beach, FL",Florida,513210,Software Publishers,,,,Yes,Yes
3df8fa706f63277bdb9e46384ce3c1d337da4e17,2024-10-12 00:12:21.891 Z,9/30/2024,Enterprise Data & Analytics Product Owner,enterprise data analytics product owner,Data Analytics Product Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Amplitude,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
3e2f1aec8cc580914fcbfd8aa19050e5670b1faf,2024-10-22 13:49:03.059 Z,8/22/2024,Junior Product Data Analyst - Part-Time,junior product data analyst,Product Data Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Tricentis,"Remote, OR",Oregon,513210,Software Publishers,,,,Yes,Yes
3e3585b69ff1efbe2ec2f587ee60bfa03cb0145a,2024-09-06 20:32:57.352 Z,8/2/2024,Security Technical Architect,security technical architect,Security Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Microsoft,"Irvine, CA",California,513210,Software Publishers,,,,Yes,Yes
3e4e08f363562616cea6a6a37c1697474d5ec97b,2024-09-06 20:32:57.352 Z,6/28/2024,Senior Consultant- Oracle Global Trade Mgmt (GTM) and Transportation Mgmt (OTM),senior consultant global trade mgmt gtm and transportation mgmt otm,Management Trainees,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Lansing, MI",Michigan,513210,Software Publishers,,,,Yes,Yes
3eae1cc4a425337ecee4bd9b4ae7155ef2934adb,2024-10-11 04:54:26.295 Z,9/27/2024,Business Intelligence Analyst,business intelligence analyst,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Autodesk,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
3ecedb9b1cc860176fba3129abb7568352c75290,2024-09-06 20:32:57.352 Z,5/12/2024,Revenue Operations Analyst - Data and Insights - Hybrid/Machesney Park IL,revenue operations analyst data and insights hybrid machesney park il,Revenue Operations Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Experity,"Milwaukee, WI",Wisconsin,513210,Software Publishers,,,,Yes,Yes
3ef1093e16a534566552e9dedea4dbc4d609bac9,2024-06-17 07:00:00.000 Z,5/3/2024,Oracle Cloud HCM HRTO Analyst,oracle cloud hcm hrto analyst,Oracle Cloud HCM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Tekcogno,"Dallas, TX",Texas,513210,Software Publishers,,,,Yes,Yes
3f4afab2a380f26f6e5931eff0f3113d5e86d0a3,2024-09-06 20:32:57.352 Z,6/3/2024,Oracle NetSuite Senior Sales Consultant - Account Management Organization,netsuite senior sales consultant account management organization,Organizational Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Albany, NY",New York,513210,Software Publishers,,,,Yes,Yes
3f5fdaf7954c18200e493e21459354a1ba488317,2024-09-06 20:32:57.352 Z,5/25/2024,Data Modeller,data modeller,Data Modelers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Spring, TX",Texas,513210,Software Publishers,,,,Yes,Yes
3f7253421ce70870c3575688bf84c53f4487034b,2024-09-22 14:02:22.759 Z,8/16/2024,Looking for SAP SD/LE Consultant_Onsite NJ,looking for sap sd le consultant onsite nj,SAP SD/MM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Mygo Consulting,"Bridgewater Township, NJ",New Jersey,513210,Software Publishers,,,,Yes,Yes
3f8fe53431774bcdaeb991d10f3011475de738a4,2024-09-09 13:41:43.992 Z,9/7/2024,NetSuite Planning and Budgeting (NSPB) Functional Consultant - Principal Consultant,netsuite planning and budgeting nspb functional consultant principal consultant,Netsuite Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
3faaba7da543b5490779980dcccb24102d5745b9,2024-10-09 18:07:44.758 Z,8/22/2024,Oracle Cloud SCM Technical Lead,oracle cloud scm technical lead,Oracle Cloud Technical Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Agility Software Solutions,"Atlanta, GA",Georgia,513210,Software Publishers,,,,Yes,Yes
3fd42aeeb7da4b27d233dfdc2f8abc2a1d4907b5,2024-10-09 18:07:44.758 Z,8/22/2024,Oracle Technical Pre-Sales Consultant - Oracle Cloud HCM & ERP - Senior Sales Consultant - Remote,technical pre sales consultant cloud hcm erp senior sales consultant remote,Oracle Cloud HCM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Olympia, WA",Washington,513210,Software Publishers,,,,Yes,Yes
3ff96dde477110701d8834a798de4a8afcebf84a,2024-10-09 18:07:44.758 Z,9/7/2024,Data Engineer or Data Analyst,data engineer or data analyst,Data Engineers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Constellation Software Engineering,"Annapolis, MD",Maryland,513210,Software Publishers,,,,Yes,Yes
408511aa4b0cd2fc89fa47d78e72c48743fc1d63,2024-09-28 14:06:14.129 Z,9/13/2024,Oracle Health Principal Consultant - Perioperative,health principal consultant perioperative,Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Oklahoma City, OK",Oklahoma,513210,Software Publishers,,,,Yes,Yes
40964af182136ede3c7711fc2617cc4c61f05f84,2024-09-23 20:23:06.836 Z,7/29/2024,Square Hardware Data Analytics,square hardware data analytics,Unclassified,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Block,"Chicago, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
40d8e08a65890971ded209c7facd1b4f3221650d,2024-09-06 20:32:57.352 Z,6/19/2024,Data Analyst,data analyst,Data Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Microsoft,"San Antonio, TX",Texas,513210,Software Publishers,,,,Yes,Yes
40fbb150af6f0b152eeb1be6a8523941e5853065,2024-07-22 13:49:41.203 Z,7/15/2024,Enterprise Cloud Architect,enterprise cloud architect,Enterprise Cloud Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Houston, TX",Texas,513210,Software Publishers,,,,Yes,Yes
40fbc2145b84c4c38a5b7a2a6f32c2172cd25345,2024-10-06 14:16:57.216 Z,8/6/2024,Corporate Systems Architect - 6157230,corporate systems architect,Corporate Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Tanium,"Clyde Hill, WA",Washington,513210,Software Publishers,,,,Yes,Yes
411fb5cdab083cccfecebd8238a13d14c59c715d,2024-10-09 18:07:44.758 Z,8/2/2024,"Data Modeller | Minneapolis, MN | Contract",data modeller contract,Data Modelers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Securekloud Technologies,"Minneapolis, MN",Minnesota,513210,Software Publishers,,,,Yes,Yes
418ddc6a17dfc09e0ccb806c259c372d40fd7208,2024-09-06 20:32:57.352 Z,5/12/2024,"Oracle Subscription Management and Advanced Pricing Functional Lead (Cloud Consulting Manager), Orac",subscription management and advanced pricing functional lead cloud consulting manager orac,Subscription Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Tallahassee, FL",Florida,513210,Software Publishers,,,,Yes,Yes
41af21057a66fd3d4e1f2ac3ec05d11b303b4797,2024-10-09 16:54:50.883 Z,8/24/2024,"ERP Industry Sales Executive - Hi Tech, West Coast",erp industry sales executive hi tech west coast,Industry Sales Executives,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Bismarck, ND",North Dakota,513210,Software Publishers,,,,Yes,Yes
41ebd05e3f228058dd3eebcac7c7219bb26f9232,2024-10-09 18:07:44.758 Z,7/25/2024,Senior Oracle Fusion Architect,senior oracle fusion architect,Oracle Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Atlassian,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
42039b62531c01e50ded022f90d1927748c16c37,2024-09-06 20:32:57.352 Z,5/23/2024,Business Intelligence Analyst,business intelligence analyst,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Microsoft,"Redmond, WA",Washington,513210,Software Publishers,,,,Yes,Yes
426a22cef53ff82bf062cf4a1cb91ca3011f3577,2024-10-18 23:44:27.286 Z,9/27/2024,Director Global Category Management,director global category management,Global Category Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Microsoft,"Redmond, WA",Washington,513210,Software Publishers,,,,Yes,Yes
42786eb94bc471499d2a8afd6be4753e86f01397,2024-10-09 18:07:44.758 Z,8/22/2024,"CPQ Lead Consultant_Travel to Tulsa OK, Longview TX, Redmond OR M-TH _Expense Paid",cpq lead consultant travel to longview tx redmond or m th expense paid,Unclassified,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Tulsa, OK",Oklahoma,513210,Software Publishers,,,,Yes,Yes
428aa02bbc40a81e45d4cfe6db630a5de1bb3640,2024-10-09 18:07:44.758 Z,8/8/2024,SAP CRM Functional Analyst,sap crm functional analyst,SAP CRM Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Santa Clara, CA",California,513210,Software Publishers,,,,Yes,Yes
42d67446b0407b5d1c5c7c56327f68b713b07160,2024-10-09 18:07:44.758 Z,9/26/2024,Senior Data Analyst,senior data analyst,Data Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Zynga,"[Unknown City], CA",California,513210,Software Publishers,,,,Yes,Yes
42e2ec253390db107b86dca3a101b11685f9a70f,2024-10-21 13:59:53.998 Z,9/13/2024,Heroku Technical Architect,heroku technical architect,Technical Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Salesforce,"New York, NY",New York,513210,Software Publishers,,,,Yes,Yes
4314d6baf4fb4526f054a725cda2a2053a788cb4,2024-10-09 16:54:50.883 Z,9/13/2024,Oracle Health Principal Consultant - Scheduling,health principal consultant scheduling,Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Jefferson City, MO",Missouri,513210,Software Publishers,,,,Yes,Yes
43249ee37cc6c95afd20c21240eb8f4b5a855c4b,2024-10-18 23:44:27.286 Z,8/18/2024,Senior Data Analyst,senior data analyst,Data Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Vetcove,"[Unknown City], FL",Florida,513210,Software Publishers,,,,Yes,Yes
4340a43a948dc5b43fb4923f5dced787d2f67961,2024-10-11 04:54:26.295 Z,8/10/2024,Senior Consultant- Oracle Order Management and Pricing,senior consultant order management and pricing,Oracle Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Atlanta, GA",Georgia,513210,Software Publishers,,,,Yes,Yes
43933b081a84374c7e508aeebbdf44dc08d18b28,2024-09-06 20:32:57.352 Z,6/10/2024,Epic Certified Clarity Data Analyst - Rev Cycle,epic certified clarity data analyst rev cycle,Epic Certified Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Divurgent,"[Unknown City], NJ",New Jersey,513210,Software Publishers,,,,Yes,Yes
43b530fab53b715a2f9415626c71328785b0ad5e,2024-10-09 18:07:44.758 Z,7/23/2024,Data Analyst -W2 only,data analyst w only,Data Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Global Bridge Infotech,"McKinney, TX",Texas,513210,Software Publishers,,,,Yes,Yes
43b8a909fde73e2afc17bacb27268e6c645471b4,2024-09-26 14:15:12.722 Z,7/27/2024,Oracle SaaS ERP Financials Techno-Functional Analyst with FAH,saas erp financials techno functional analyst with fah,Oracle Financials ERP Functional Leads,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
440e907de80d26795325de6320264d04eae32626,2024-10-05 14:00:30.224 Z,8/5/2024,Senior Consultant- Oracle Global Trade Mgmt (GTM) and Transportation Mgmt (OTM),senior consultant global trade mgmt gtm and transportation mgmt otm,Management Trainees,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Helena, MT",Montana,513210,Software Publishers,,,,Yes,Yes
44145ace0894ddfde0faa5ddfa925f2f39507a5f,2024-10-14 13:38:11.044 Z,8/20/2024,Senior Consultant- Oracle Global Trade Mgmt (GTM) and Transportation Mgmt (OTM),senior consultant global trade mgmt gtm and transportation mgmt otm,Management Trainees,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Des Moines, IA",Iowa,513210,Software Publishers,,,,Yes,Yes
442d606c018e6b0bfce4a2b570ff550fba3b45d3,2024-10-09 18:07:44.758 Z,9/23/2024,Business Intelligence Analyst (Remote),business intelligence analyst remote,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Peddle,"Austin, TX",Texas,513210,Software Publishers,,,,Yes,Yes
4432a889e5c5532316d7cd1f258661c3b72663ff,2024-10-30 14:17:25.733 Z,9/19/2024,Implementation Analyst,implementation analyst,Implementation Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Rldatix,"[Unknown City], MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
4458d5f727c6e66aab6e20153112d7d7404f76f0,2024-10-29 13:49:02.217 Z,8/29/2024,Oracle Health Consulting - Engagement Mgmt - Manager (M2),health consulting engagement mgmt manager m,Consulting Engagement Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
447688ad179653dcdff66b9f36459c1c81338267,2024-09-06 20:32:57.352 Z,6/11/2024,Oracle (FAH) Functional Consultant- Finance Accounting Hub,fah functional consultant finance accounting hub,Oracle Finance Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Santa Fe, NM",New Mexico,513210,Software Publishers,,,,Yes,Yes
44be2ac5f4f500d941d016e29e61a473b5f0ed9e,2024-10-11 04:54:26.295 Z,9/30/2024,Principal Enterprise Architect,principal enterprise architect,Principal Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Microsoft,"Redmond, WA",Washington,513210,Software Publishers,,,,Yes,Yes
44c1bae85df4e68f88a045ea0feeb208267c4504,2024-05-12 07:00:00.000 Z,5/7/2024,SAP PP/PI with QM Consultant_ 50% travel to Indianapolis_Expense Paid,sap pp pi with qm consultant travel to expense paid,SAP PP/QM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"Indianapolis, IN",Indiana,513210,Software Publishers,,,,Yes,Yes
44eaa30d321eb66f06063825f0c1fdd1fa50db1e,2024-10-09 18:07:44.758 Z,5/29/2024,Business Intelligence Analyst,business intelligence analyst,Business Intelligence Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Doximity,"San Francisco, CA",California,513210,Software Publishers,,,,Yes,Yes
451e32dc83b4c72345947408e79860473090a70d,2024-09-06 20:32:57.352 Z,7/3/2024,CX Cloud Consulting Technical Manager - Oracle Subscription Management Cloud,cx cloud consulting technical manager subscription management cloud,Oracle Cloud Technical Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Topeka, KS",Kansas,513210,Software Publishers,,,,Yes,Yes
454ac26223d6a9eb50c9d5f5f3ac84fc3ae42295,2024-09-06 20:32:57.352 Z,5/9/2024,"System Analyst (IT Sales & Marketing) | Alpharetta, GA (Onsite) | Full-Time",system analyst it sales marketing onsite,Systems Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Securekloud Technologies,"Alpharetta, GA",Georgia,513210,Software Publishers,,,,Yes,Yes
45a9e20c4112d57fdb56d4e640317c58ec7a6f0b,2024-09-06 20:32:57.352 Z,8/22/2024,Oracle Order Management and Pricing Architect (Senior Cloud Manager) - Oracle Consulting,order management and pricing architect senior cloud manager consulting,Oracle Cloud Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
45c70e63959fb85364982a676cab5af5e7aef2d5,2024-09-29 14:02:32.756 Z,8/24/2024,"Consulting Technical Manager, ERP Cloud Technical/Integration Lead",consulting technical manager erp cloud technical integration lead,Consulting Technical Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Montpelier, VT",Vermont,513210,Software Publishers,,,,Yes,Yes
45c847f31b1a179bdcbbcab5ec071d385a55425d,2024-09-06 20:32:57.352 Z,5/31/2024,Sr Consultant- Oracle Global Trade Mgmt (GTM) and Transportaion Mgmt (OTM),sr consultant global trade mgmt gtm and transportaion mgmt otm,Management Trainees,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
4600bdc1911dab8ee47a592fa5cf85da1bf73983,2024-10-09 18:07:44.758 Z,7/28/2024,Oracle Health Senior Consultant,health senior consultant,Health Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Little Rock, AR",Arkansas,513210,Software Publishers,,,,Yes,Yes
460869892a11b5e94257b691d96fe753b92219ae,2024-10-09 18:07:44.758 Z,6/26/2024,Senior SAP TM Consultant,senior sap tm consultant,SAP TM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,SAP,"Newtown Square, PA",Pennsylvania,513210,Software Publishers,,,,Yes,Yes
464e3c6ebfb67d07a02fd11af88c6016886a75cf,2024-10-09 16:54:50.883 Z,9/16/2024,AI Data Trainer - Mathematics Specialist,ai data trainer mathematics specialist,Mathematics Specialists,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Outlier Ai,"Newark, DE",Delaware,513210,Software Publishers,,,,Yes,Yes
46759d3515c06b977bb11f24b2f2f90da1542b29,2024-10-09 18:07:44.758 Z,7/17/2024,SAP Senior Technical Consultant - Data & Technology Services (DTS),nior technical consultant data technology services dts,SAP Technology Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,SAP,"Atlanta, GA",Georgia,513210,Software Publishers,,,,Yes,Yes
467a32dcb393f990e9e0e15ad8be2b8b4362d5af,2024-10-09 16:54:50.883 Z,9/13/2024,Senior Principal Consultant - Manufacturing - NetSuite ACS,senior principal consultant manufacturing netsuite acs,Netsuite Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Denver, CO",Colorado,513210,Software Publishers,,,,Yes,Yes
469b5a594d17090332d2dcd8136ce6d387397b16,2024-09-06 20:32:57.352 Z,5/20/2024,NetSuite Planning and Budgeting (NSPB) Functional Consultant - Principal Consultant,netsuite planning and budgeting nspb functional consultant principal consultant,Netsuite Principal Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Charleston, WV",West Virginia,513210,Software Publishers,,,,Yes,Yes
470273120921a01973592103b4df2d6e1db08c12,2024-10-09 16:54:50.883 Z,9/5/2024,2025 University Graduate - Enterprise Architecture Analyst,university graduate enterprise architecture analyst,Enterprise Architecture Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Adobe,"New York, NY",New York,513210,Software Publishers,,,,Yes,Yes
4734bc716a065afa9bfa6f77c665c0b3b662af68,2024-09-06 20:32:57.352 Z,5/18/2024,Principal Enterprise Architect,principal enterprise architect,Principal Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Microsoft,"Redmond, WA",Washington,513210,Software Publishers,,,,Yes,Yes
474db278353d862dc6ce01b487f5d96190daecb5,2024-09-06 20:32:57.352 Z,5/31/2024,"Manager, Partner Business Intelligence & Reporting",manager partner business intelligence reporting,Business Intelligence Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Workday,"Frisco, TX",Texas,513210,Software Publishers,,,,Yes,Yes
47683484ad3a6d773189b2e8e7ad7d9c68c147b0,2024-09-07 13:51:10.154 Z,8/21/2024,Oracle Technical Pre-Sales Consultant - Oracle Cloud HCM & ERP - Senior Sales Consultant - Remote,technical pre sales consultant cloud hcm erp senior sales consultant remote,Oracle Cloud HCM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Lansing, MI",Michigan,513210,Software Publishers,,,,Yes,Yes
477092d627f6e33a1ad5971d3c8ca7d75bb2d4ff,2024-09-06 20:32:57.352 Z,6/12/2024,"Creative Technologist & Solution Architect, Enterprise",creative technologist solution architect enterprise,Enterprise Solutions Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Adobe,"San Jose, CA",California,513210,Software Publishers,,,,Yes,Yes
479f15fb22ba748ce1b3bd2001fa7f19e7d8b119,2024-09-06 20:32:57.352 Z,5/11/2024,Senior Enterprise Architect - Healthcare,senior enterprise architect healthcare,Enterprise Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Workday,"Seattle, WA",Washington,513210,Software Publishers,,,,Yes,Yes
47f1b0c7258b741e24f8a2eea438ed56cd508278,2024-06-08 07:00:00.000 Z,6/4/2024,"Oracle Functional Payroll w/Financial (Hybrid, W2 Contract)",oracle functional payroll w financial hybrid w,Unclassified,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Techouts,"San Antonio, TX",Texas,513210,Software Publishers,,,,Yes,Yes
487b3bf622002a72f33f2d07001d86310d875bb7,2024-06-03 07:00:00.000 Z,5/24/2024,"SAP BW Analyst with(Tax/finance background)_ MUST BE LOCAL TO Juno Beach ,Fl (or nearby someone who can relocate)",sap bw analyst with tax finance background must be local to juno beach fl or nearby someone who can relocate,SAP BW Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Scadea Solutions,"North Palm Beach, FL",Florida,513210,Software Publishers,,,,Yes,Yes
48ecb7c538b73ee4284986529e73e20fa76df113,2024-09-06 20:32:57.352 Z,6/14/2024,Enterprise Architect- Financial Services,enterprise architect financial services,Enterprise Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Springfield, IL",Illinois,513210,Software Publishers,,,,Yes,Yes
48f973d3786a331418f92016ef9def98808aa00e,2024-09-19 13:50:44.643 Z,9/11/2024,US/Swedish - Regional Enablement Architect (Health Data and Analytics),us swedish regional enablement architect health data and analytics,Data Analytics Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Boston, MA",Massachusetts,513210,Software Publishers,,,,Yes,Yes
495055c4104f26e42d87462bcfdad6651847ac44,2024-10-05 14:00:30.224 Z,9/5/2024,Oracle Cerner Inpatient PharmNet Advisory Consultant,oracle cerner inpatient pharmnet advisory consultant,Cerner Pharmnet Analysts,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Healthcare It Leaders,"Terre Haute, IN",Indiana,513210,Software Publishers,,,,Yes,Yes
49523d2fea63697620121b1f037014e38be495d5,2024-09-06 20:32:57.352 Z,5/16/2024,Oracle ERP Cloud Applications Solution Advisor,erp cloud applications solution advisor,Oracle Cloud Solution Architects,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Helena, MT",Montana,513210,Software Publishers,,,,Yes,Yes
499b3c59c6fde54626d110118a00997a2999910d,2024-09-06 20:32:57.352 Z,8/17/2024,"Solution Architect (Cloud Consulting Director) - Oracle Supply Chain Management, Oracle Consulting",solution architect cloud consulting director supply chain management consulting,Oracle Consulting Managers,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Helena, MT",Montana,513210,Software Publishers,,,,Yes,Yes
49af995376ba5be1e88d932e866a94f2164273af,2024-09-06 20:32:57.352 Z,6/12/2024,SAP EWM Consultant,sap ewm consultant,SAP EWM Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Sumeru,"Camden, NJ",New Jersey,513210,Software Publishers,,,,Yes,Yes
4a2fc54d7b5f7a5e69659311377af4c086cf2429,2024-09-06 20:32:57.352 Z,5/24/2024,NetSuite ERP Functional Consultant - NetSuite - ACS,netsuite erp functional consultant netsuite acs,Netsuite Functional Consultants,15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,Oracle,"Austin, TX",Texas,513210,Software Publishers,,,,Yes,Yes
