JOB_ID,POSTED_DATE,EXPIRED_DATE,TITLE_RAW,TITLE_CLEAN,TITLE_STANDARDIZED,SCOPE_TIER,ROLE_SEGMENT,ROLE_MATCH_REASON,SENIORITY_PROXY,EXPERIENCE_DATA_SOURCE,MIN_YEARS_EXPERIENCE,MAX_YEARS_EXPERIENCE,EDUCATION_REQUIRED,EDUCATION_RAW,EMPLOYMENT_TYPE,IS_INTERNSHIP,REMOTE_STATUS,REMOTE_RAW,LOCATION_CLEAN,CITY,COUNTY,STATE,COMPANY_NAME,COMPANY_RAW,COMPANY_IS_STAFFING,SALARY_FROM_ANNUAL,SALARY_TO_ANNUAL,SALARY_MIDPOINT_ANNUAL,SALARY_CURRENCY,SALARY_STATUS,SALARY_RANGE_COMPLETENESS,SALARY_OUTLIER_FLAG,SALARY_RAW,ORIGINAL_PAY_PERIOD,SKILLS_CLEAN,SKILL_COUNT,SKILL_SOURCE,SKILLS_RAW,SPECIALIZED_SKILLS_RAW,COMMON_SKILLS_RAW,SOFTWARE_SKILLS_RAW,CERTIFICATIONS_RAW,ONET,ONET_NAME,SOC_2021_5,SOC_2021_5_NAME,SOC_5,SOC_5_NAME,NAICS_2022_6,NAICS_2022_6_NAME,INDUSTRY_MATCH_METHOD,NEAR_DUPLICATE_FLAG,SOURCE_DUPLICATE_INDICATOR
9fcc76415c05500ff5971f8b11594ab65f34533f,2024-05-26,2024-07-25,AI Solution Architect/Senior AI Solution Architect (Post-Sales),ai solution architect senior ai solution architect post sales,Sales Solution Architects,Adjacent,AI Technical Role,Explicit AI technical title,Staff/Principal/Lead title,Reported years,5.0,,Bachelor's degree,Bachelor's degree,Full Time,False,Unknown,,"Redwood City, CA","Redwood City, CA","San Mateo, CA",California,C3 Iot,"C3.ai, Inc",False,120000.0,120000.0,120000.0,,Valid,Complete range,False,120000,year,"[""Advanced Analytics"", ""Amazon Redshift"", ""Analytical Skills"", ""Anti Money Laundering"", ""Apache Cassandra"", ""Apache Hadoop"", ""Apache Kafka"", ""Apache Spark"", ""Application Programming Interface (API)"", ""Applications Of Artificial Intelligence"", ""Artificial Intelligence"", ""AWS"", ""AWS Kinesis"", ""AWS SageMaker"", ""Azure"", ""BigQuery"", ""Cloud Computing Architecture"", ""Computer Networks"", ""Computer Science"", ""Core Product"", ""Customer Engagement"", ""Data Integration"", ""Data Modeling"", ""Databricks"", ""Detail Oriented"", ""Distributed Systems"", ""Energy Management"", ""Enterprise Application Integration"", ""Enterprise Architecture"", ""Fraud Detection"", ""Google Cloud"", ""Infrastructure Security"", ""Interoperability"", ""Java"", ""JavaScript"", ""Kafka"", ""Kubeflow"", ""Kubernetes"", ""Machine Learning"", ""Machine Learning Algorithms"", ""MLflow"", ""MLOps"", ""OpenShift"", ""PostgreSQL"", ""Sales"", ""Scalability"", ""Snowflake"", ""Solution Architecture"", ""Systems Design"", ""Troubleshooting (Problem Solving)""]",50,Structured fields + description keywords,"[
  ""Databricks"",
  ""Infrastructure Security"",
  ""BigQuery"",
  ""Anti Money Laundering"",
  ""Apache Hadoop"",
  ""AWS SageMaker"",
  ""Solution Architecture"",
  ""Systems Design"",
  ""Microsoft Azure"",
  ""Customer Engagement"",
  ""Apache Kafka"",
  ""Amazon Redshift"",
  ""Kubernetes"",
  ""AWS Kinesis"",
  ""Apache Spark"",
  ""MLflow"",
  ""Fraud Detection"",
  ""Data Integration"",
  ""Applications Of Artificial Intelligence"",
  ""Application Programming Interface (API)"",
  ""Machine Learning Algorithms"",
  ""Enterprise Architecture"",
  ""Interoperability"",
  ""Enterprise Application Integration"",
  ""Java (Programming Language)"",
  ""Detail Oriented"",
  ""OpenShift"",
  ""Analytical Skills"",
  ""Scalability"",
  ""Data Modeling"",
  ""Cloud Computing Architecture"",
  ""Machine Learning"",
  ""Troubleshooting (Problem Solving)"",
  ""Amazon Web Services"",
  ""Kubeflow"",
  ""Apache Cassandra"",
  ""Sales"",
  ""Artificial Intelligence"",
  ""Core Product"",
  ""Advanced Analytics"",
  ""Energy Management"",
  ""PostgreSQL"",
  ""JavaScript (Programming Language)"",
  ""Computer Networks"",
  ""Computer Science""
]","[
  ""Databricks"",
  ""Infrastructure Security"",
  ""BigQuery"",
  ""Anti Money Laundering"",
  ""Apache Hadoop"",
  ""AWS SageMaker"",
  ""Solution Architecture"",
  ""Systems Design"",
  ""Microsoft Azure"",
  ""Customer Engagement"",
  ""Apache Kafka"",
  ""Amazon Redshift"",
  ""Kubernetes"",
  ""AWS Kinesis"",
  ""Apache Spark"",
  ""MLflow"",
  ""Fraud Detection"",
  ""Data Integration"",
  ""Applications Of Artificial Intelligence"",
  ""Application Programming Interface (API)"",
  ""Machine Learning Algorithms"",
  ""Enterprise Architecture"",
  ""Interoperability"",
  ""Enterprise Application Integration"",
  ""Java (Programming Language)"",
  ""OpenShift"",
  ""Scalability"",
  ""Data Modeling"",
  ""Cloud Computing Architecture"",
  ""Machine Learning"",
  ""Amazon Web Services"",
  ""Kubeflow"",
  ""Apache Cassandra"",
  ""Artificial Intelligence"",
  ""Core Product"",
  ""Advanced Analytics"",
  ""Energy Management"",
  ""PostgreSQL"",
  ""JavaScript (Programming Language)"",
  ""Computer Networks"",
  ""Computer Science""
]","[
  ""Detail Oriented"",
  ""Analytical Skills"",
  ""Troubleshooting (Problem Solving)"",
  ""Sales""
]","[
  ""Databricks"",
  ""BigQuery"",
  ""Apache Hadoop"",
  ""AWS SageMaker"",
  ""Microsoft Azure"",
  ""Apache Kafka"",
  ""Amazon Redshift"",
  ""Kubernetes"",
  ""AWS Kinesis"",
  ""Apache Spark"",
  ""MLflow"",
  ""Application Programming Interface (API)"",
  ""Java (Programming Language)"",
  ""OpenShift"",
  ""Amazon Web Services"",
  ""Kubeflow"",
  ""Apache Cassandra"",
  ""PostgreSQL"",
  ""JavaScript (Programming Language)""
]",[],15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,513210,Software Publishers,Exact NAICS_2022_6 code,False,0
0094418d419dc3a48fda36e0f6f5d4f41fd32459,2024-06-19,2024-08-18,"Senior Architect, Data Analytics /AI-ML",senior architect data analytics ai ml,Data Analytics Architects,Adjacent,Machine Learning Technical Role,Explicit ML technical title,Staff/Principal/Lead title,Reported years,5.0,,Bachelor's degree,Bachelor's degree,Full Time,False,Unknown,,"San Mateo, CA","San Mateo, CA","San Mateo, CA",California,Guidewire Software,"Guidewire Software, Inc",False,180000.0,210000.0,195000.0,,Valid,Complete range,False,195000,year,"[""Amazon Elastic Compute Cloud"", ""Amazon Redshift"", ""Amazon S3"", ""ANSYS Meshing"", ""Apache Airflow"", ""Apache Hadoop"", ""Apache Kafka"", ""Apache Parquet"", ""Apache Spark"", ""AWS"", ""AWS SageMaker"", ""Big Data"", ""CI/CD"", ""Claims Processing"", ""Cloud Infrastructure"", ""Cloud-Native Computing"", ""Computer Science"", ""Cyber Risk"", ""Cyber Security"", ""Data Analysis"", ""Data Science"", ""Data Security"", ""Decision Making"", ""DevOps"", ""Docker"", ""Docker (Software)"", ""Domain Knowledge"", ""Financial Technology (FinTech)"", ""Generative AI"", ""Generative Artificial Intelligence"", ""Java"", ""Kafka"", ""Kubernetes"", ""Large Language Models"", ""Leadership"", ""Machine Learning"", ""Mathematics"", ""Microservices"", ""MLOps"", ""MLOps (Machine Learning Operations)"", ""Network Protocols"", ""Nuclear Weapons"", ""Operating Systems"", ""Operational Efficiency"", ""Public Cloud"", ""Python"", ""Quantification"", ""R"", ""Sales"", ""Scala"", ""Scalability"", ""Software Design"", ""Software Suite"", ""Statistics"", ""Technical Leadership"", ""Underwriting"", ""Writing""]",57,Structured fields + description keywords,"[
  ""Software Design"",
  ""Software Suite"",
  ""Amazon Elastic Compute Cloud"",
  ""Writing"",
  ""Apache Hadoop"",
  ""Cloud Infrastructure"",
  ""Quantification"",
  ""Microservices"",
  ""Cloud-Native Computing"",
  ""Operational Efficiency"",
  ""Domain Knowledge"",
  ""Data Science"",
  ""Apache Kafka"",
  ""Cyber Security"",
  ""Amazon Redshift"",
  ""Docker (Software)"",
  ""Kubernetes"",
  ""Big Data"",
  ""Network Protocols"",
  ""Claims Processing"",
  ""Financial Technology (FinTech)"",
  ""Python (Programming Language)"",
  ""Apache Spark"",
  ""Underwriting"",
  ""Leadership"",
  ""Technical Leadership"",
  ""Mathematics"",
  ""Statistics"",
  ""Machine Learning"",
  ""Apache Parquet"",
  ""Java (Programming Language)"",
  ""MLOps (Machine Learning Operations)"",
  ""Scalability"",
  ""AWS SageMaker"",
  ""Amazon Web Services"",
  ""ANSYS Meshing"",
  ""Sales"",
  ""Apache Airflow"",
  ""DevOps"",
  ""Generative Artificial Intelligence"",
  ""Scala (Programming Language)"",
  ""Cyber Risk"",
  ""Public Cloud"",
  ""Nuclear Weapons"",
  ""CI/CD"",
  ""Data Analysis"",
  ""Operating Systems"",
  ""Amazon S3"",
  ""Computer Science"",
  ""Decision Making"",
  ""Data Security""
]","[
  ""Software Design"",
  ""Software Suite"",
  ""Amazon Elastic Compute Cloud"",
  ""Apache Hadoop"",
  ""Cloud Infrastructure"",
  ""Quantification"",
  ""Microservices"",
  ""Cloud-Native Computing"",
  ""Operational Efficiency"",
  ""Domain Knowledge"",
  ""Data Science"",
  ""Apache Kafka"",
  ""Cyber Security"",
  ""Amazon Redshift"",
  ""Docker (Software)"",
  ""Kubernetes"",
  ""Big Data"",
  ""Network Protocols"",
  ""Claims Processing"",
  ""Financial Technology (FinTech)"",
  ""Python (Programming Language)"",
  ""Apache Spark"",
  ""Underwriting"",
  ""Technical Leadership"",
  ""Statistics"",
  ""Machine Learning"",
  ""Apache Parquet"",
  ""Java (Programming Language)"",
  ""MLOps (Machine Learning Operations)"",
  ""Scalability"",
  ""AWS SageMaker"",
  ""Amazon Web Services"",
  ""ANSYS Meshing"",
  ""Apache Airflow"",
  ""DevOps"",
  ""Generative Artificial Intelligence"",
  ""Scala (Programming Language)"",
  ""Cyber Risk"",
  ""Public Cloud"",
  ""Nuclear Weapons"",
  ""CI/CD"",
  ""Data Analysis"",
  ""Operating Systems"",
  ""Amazon S3"",
  ""Computer Science"",
  ""Data Security""
]","[
  ""Writing"",
  ""Leadership"",
  ""Mathematics"",
  ""Sales"",
  ""Decision Making""
]","[
  ""Software Suite"",
  ""Amazon Elastic Compute Cloud"",
  ""Apache Hadoop"",
  ""Apache Kafka"",
  ""Amazon Redshift"",
  ""Docker (Software)"",
  ""Kubernetes"",
  ""Python (Programming Language)"",
  ""Apache Spark"",
  ""Apache Parquet"",
  ""Java (Programming Language)"",
  ""AWS SageMaker"",
  ""Amazon Web Services"",
  ""Apache Airflow"",
  ""Generative Artificial Intelligence"",
  ""Scala (Programming Language)"",
  ""Operating Systems"",
  ""Amazon S3""
]",[],15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,513210,Software Publishers,Exact NAICS_2022_6 code,False,0
869ab0ddb1fee45911ef8df7221ebeaf39487feb,2024-07-04,2024-07-21,"Senior Data Science Analyst, Customer Success Analytics & Operations",senior data science analyst customer success analytics operations,Customer Success Analysts,Adjacent,Data Science Adjacent Role,Explicit Data Science adjacent-role title,Senior title,Reported years,5.0,,Unknown,No Education Listed,Full Time,False,Unknown,,"Boston, MA","Boston, MA","Suffolk, MA",Massachusetts,Klaviyo,Klaviyo,False,96000.0,144000.0,120000.0,,Valid,Complete range,False,120000,year,"[""Advanced Analytics"", ""Analytical Skills"", ""Anomaly Detection"", ""Business Intelligence"", ""Business Planning"", ""Communication"", ""Consumer Behaviour"", ""Customer Service"", ""Customer Success Management"", ""Data Science"", ""Data Visualization"", ""Decision Making"", ""Decision Tree Learning"", ""Detail Oriented"", ""Exploratory Data Analysis"", ""Finance"", ""Ggplot2"", ""Git"", ""Github"", ""Go-to-Market Strategy"", ""Instant Messaging"", ""Intellectual Curiosity"", ""Key Performance Indicators (KPIs)"", ""Leadership"", ""Marketing Operations"", ""Matplotlib (Python Package)"", ""Microsoft Excel"", ""Milestones (Project Management)"", ""NumPy (Python Package)"", ""Operations"", ""Organizational Skills"", ""Pandas (Python Package)"", ""Plotly"", ""Predictive Modeling"", ""Principal Component Analysis"", ""Project Management"", ""Python"", ""R"", ""Sales Operations"", ""Sales Prospecting"", ""scikit-learn"", ""Seaborn"", ""Shiny (R Package)"", ""Software As A Service (SaaS)"", ""SQL"", ""Statsmodels"", ""Strategic Decision Making"", ""Tableau (Business Intelligence Software)"", ""Xgboost""]",49,Structured fields + description keywords,"[
  ""Decision Tree Learning"",
  ""Marketing Operations"",
  ""Milestones (Project Management)"",
  ""Anomaly Detection"",
  ""Communication"",
  ""NumPy (Python Package)"",
  ""Shiny (R Package)"",
  ""Pandas (Python Package)"",
  ""Scikit-Learn (Python Package)"",
  ""Exploratory Data Analysis"",
  ""Github"",
  ""Analytical Skills"",
  ""Data Science"",
  ""Project Management"",
  ""Finance"",
  ""Statsmodels"",
  ""Python (Programming Language)"",
  ""Seaborn"",
  ""Ggplot2"",
  ""Consumer Behaviour"",
  ""Key Performance Indicators (KPIs)"",
  ""Instant Messaging"",
  ""Leadership"",
  ""Decision Making"",
  ""Sales Prospecting"",
  ""Xgboost"",
  ""Strategic Decision Making"",
  ""Predictive Modeling"",
  ""Business Intelligence"",
  ""Operations"",
  ""Detail Oriented"",
  ""Principal Component Analysis"",
  ""Go-to-Market Strategy"",
  ""Organizational Skills"",
  ""Microsoft Excel"",
  ""Customer Success Management"",
  ""Software As A Service (SaaS)"",
  ""Sales Operations"",
  ""Intellectual Curiosity"",
  ""Customer Service"",
  ""Plotly"",
  ""Business Planning"",
  ""Advanced Analytics"",
  ""Data Visualization"",
  ""Matplotlib (Python Package)"",
  ""Tableau (Business Intelligence Software)"",
  ""R (Programming Language)"",
  ""SQL (Programming Language)""
]","[
  ""Decision Tree Learning"",
  ""Marketing Operations"",
  ""Milestones (Project Management)"",
  ""Anomaly Detection"",
  ""NumPy (Python Package)"",
  ""Shiny (R Package)"",
  ""Pandas (Python Package)"",
  ""Scikit-Learn (Python Package)"",
  ""Exploratory Data Analysis"",
  ""Github"",
  ""Data Science"",
  ""Project Management"",
  ""Finance"",
  ""Statsmodels"",
  ""Python (Programming Language)"",
  ""Seaborn"",
  ""Ggplot2"",
  ""Consumer Behaviour"",
  ""Key Performance Indicators (KPIs)"",
  ""Instant Messaging"",
  ""Sales Prospecting"",
  ""Xgboost"",
  ""Strategic Decision Making"",
  ""Predictive Modeling"",
  ""Business Intelligence"",
  ""Principal Component Analysis"",
  ""Go-to-Market Strategy"",
  ""Customer Success Management"",
  ""Software As A Service (SaaS)"",
  ""Sales Operations"",
  ""Plotly"",
  ""Business Planning"",
  ""Advanced Analytics"",
  ""Data Visualization"",
  ""Matplotlib (Python Package)"",
  ""Tableau (Business Intelligence Software)"",
  ""R (Programming Language)"",
  ""SQL (Programming Language)""
]","[
  ""Communication"",
  ""Analytical Skills"",
  ""Leadership"",
  ""Decision Making"",
  ""Operations"",
  ""Detail Oriented"",
  ""Organizational Skills"",
  ""Microsoft Excel"",
  ""Intellectual Curiosity"",
  ""Customer Service""
]","[
  ""NumPy (Python Package)"",
  ""Shiny (R Package)"",
  ""Pandas (Python Package)"",
  ""Scikit-Learn (Python Package)"",
  ""Github"",
  ""Statsmodels"",
  ""Python (Programming Language)"",
  ""Seaborn"",
  ""Ggplot2"",
  ""Xgboost"",
  ""Microsoft Excel"",
  ""Plotly"",
  ""Matplotlib (Python Package)"",
  ""Tableau (Business Intelligence Software)"",
  ""R (Programming Language)"",
  ""SQL (Programming Language)""
]",[],15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,513210,Software Publishers,Exact NAICS_2022_6 code,False,1
75a899f60472fef24729a24c1c418f77ceba9985,2024-07-12,2024-07-20,"Senior Data Science Analyst, Customer Success Analytics & Operations",senior data science analyst customer success analytics operations,Customer Success Analysts,Adjacent,Data Science Adjacent Role,Explicit Data Science adjacent-role title,Senior title,Reported years,5.0,,Unknown,No Education Listed,Full Time,False,Unknown,,"Denver, CO","Denver, CO","Denver, CO",Colorado,Klaviyo,Klaviyo,False,,,,,Missing,,False,,,"[""Advanced Analytics"", ""Analytical Skills"", ""Anomaly Detection"", ""Business Intelligence"", ""Business Planning"", ""Communication"", ""Consumer Behaviour"", ""Customer Service"", ""Customer Success Management"", ""Data Science"", ""Data Visualization"", ""Decision Making"", ""Decision Tree Learning"", ""Detail Oriented"", ""Exploratory Data Analysis"", ""Finance"", ""Ggplot2"", ""Git"", ""Github"", ""Go-to-Market Strategy"", ""Instant Messaging"", ""Intellectual Curiosity"", ""Key Performance Indicators (KPIs)"", ""Leadership"", ""Marketing Operations"", ""Matplotlib (Python Package)"", ""Microsoft Excel"", ""Milestones (Project Management)"", ""NumPy (Python Package)"", ""Operations"", ""Organizational Skills"", ""Pandas (Python Package)"", ""Plotly"", ""Predictive Modeling"", ""Principal Component Analysis"", ""Project Management"", ""Python"", ""R"", ""Sales Operations"", ""Sales Prospecting"", ""scikit-learn"", ""Seaborn"", ""Shiny (R Package)"", ""Software As A Service (SaaS)"", ""SQL"", ""Statsmodels"", ""Strategic Decision Making"", ""Tableau (Business Intelligence Software)"", ""Xgboost""]",49,Structured fields + description keywords,"[
  ""Decision Tree Learning"",
  ""Marketing Operations"",
  ""Milestones (Project Management)"",
  ""Anomaly Detection"",
  ""Communication"",
  ""NumPy (Python Package)"",
  ""Shiny (R Package)"",
  ""Pandas (Python Package)"",
  ""Scikit-Learn (Python Package)"",
  ""Exploratory Data Analysis"",
  ""Github"",
  ""Analytical Skills"",
  ""Data Science"",
  ""Project Management"",
  ""Finance"",
  ""Statsmodels"",
  ""Python (Programming Language)"",
  ""Seaborn"",
  ""Ggplot2"",
  ""Consumer Behaviour"",
  ""Key Performance Indicators (KPIs)"",
  ""Instant Messaging"",
  ""Leadership"",
  ""Decision Making"",
  ""Sales Prospecting"",
  ""Xgboost"",
  ""Strategic Decision Making"",
  ""Predictive Modeling"",
  ""Business Intelligence"",
  ""Operations"",
  ""Detail Oriented"",
  ""Principal Component Analysis"",
  ""Go-to-Market Strategy"",
  ""Organizational Skills"",
  ""Microsoft Excel"",
  ""Customer Success Management"",
  ""Software As A Service (SaaS)"",
  ""Sales Operations"",
  ""Intellectual Curiosity"",
  ""Customer Service"",
  ""Plotly"",
  ""Business Planning"",
  ""Advanced Analytics"",
  ""Data Visualization"",
  ""Matplotlib (Python Package)"",
  ""Tableau (Business Intelligence Software)"",
  ""R (Programming Language)"",
  ""SQL (Programming Language)""
]","[
  ""Decision Tree Learning"",
  ""Marketing Operations"",
  ""Milestones (Project Management)"",
  ""Anomaly Detection"",
  ""NumPy (Python Package)"",
  ""Shiny (R Package)"",
  ""Pandas (Python Package)"",
  ""Scikit-Learn (Python Package)"",
  ""Exploratory Data Analysis"",
  ""Github"",
  ""Data Science"",
  ""Project Management"",
  ""Finance"",
  ""Statsmodels"",
  ""Python (Programming Language)"",
  ""Seaborn"",
  ""Ggplot2"",
  ""Consumer Behaviour"",
  ""Key Performance Indicators (KPIs)"",
  ""Instant Messaging"",
  ""Sales Prospecting"",
  ""Xgboost"",
  ""Strategic Decision Making"",
  ""Predictive Modeling"",
  ""Business Intelligence"",
  ""Principal Component Analysis"",
  ""Go-to-Market Strategy"",
  ""Customer Success Management"",
  ""Software As A Service (SaaS)"",
  ""Sales Operations"",
  ""Plotly"",
  ""Business Planning"",
  ""Advanced Analytics"",
  ""Data Visualization"",
  ""Matplotlib (Python Package)"",
  ""Tableau (Business Intelligence Software)"",
  ""R (Programming Language)"",
  ""SQL (Programming Language)""
]","[
  ""Communication"",
  ""Analytical Skills"",
  ""Leadership"",
  ""Decision Making"",
  ""Operations"",
  ""Detail Oriented"",
  ""Organizational Skills"",
  ""Microsoft Excel"",
  ""Intellectual Curiosity"",
  ""Customer Service""
]","[
  ""NumPy (Python Package)"",
  ""Shiny (R Package)"",
  ""Pandas (Python Package)"",
  ""Scikit-Learn (Python Package)"",
  ""Github"",
  ""Statsmodels"",
  ""Python (Programming Language)"",
  ""Seaborn"",
  ""Ggplot2"",
  ""Xgboost"",
  ""Microsoft Excel"",
  ""Plotly"",
  ""Matplotlib (Python Package)"",
  ""Tableau (Business Intelligence Software)"",
  ""R (Programming Language)"",
  ""SQL (Programming Language)""
]",[],15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,513210,Software Publishers,Exact NAICS_2022_6 code,False,0
af86e8ce518e4926a5dee8b3a90a38d0c0d923ec,2024-07-31,2024-09-29,"Sr. Enterprise Architect, AI",sr enterprise architect ai,Enterprise Architects,Adjacent,AI Technical Role,Explicit AI technical title,Staff/Principal/Lead title,Reported years,4.0,,Bachelor's degree,Bachelor's degree,Full Time,False,Unknown,,"San Jose, CA","San Jose, CA","Santa Clara, CA",California,Workday,"Workday, Inc.",False,138500.0,208000.0,173250.0,,Valid,Complete range,False,173250,year,"[""Applications Architecture"", ""Artificial Intelligence"", ""Business Valuation"", ""Cloud Computing Architecture"", ""Computer Science"", ""Consulting"", ""Demonstration Skills"", ""Enterprise Application Software"", ""Generative AI"", ""Generative Artificial Intelligence"", ""Human Capital Management (HCM)"", ""Information Systems"", ""Large Language Models"", ""Machine Learning"", ""MLOps"", ""MLOps (Machine Learning Operations)"", ""Presentations"", ""Product Marketing"", ""Sales"", ""Sales Engineering"", ""Sales Presentations"", ""Software As A Service (SaaS)"", ""Solution Architecture"", ""Statistics"", ""Technical Sales"", ""Thought Leadership"", ""Value Added Selling (Selling Techniques)"", ""Value Propositions"", ""Workday (Software)""]",29,Structured fields + description keywords,"[
  ""Presentations"",
  ""Technical Sales"",
  ""Workday (Software)"",
  ""Value Propositions"",
  ""Generative Artificial Intelligence"",
  ""Business Valuation"",
  ""Value Added Selling (Selling Techniques)"",
  ""Demonstration Skills"",
  ""Enterprise Application Software"",
  ""Product Marketing"",
  ""Thought Leadership"",
  ""Information Systems"",
  ""Applications Architecture"",
  ""Human Capital Management (HCM)"",
  ""Statistics"",
  ""MLOps (Machine Learning Operations)"",
  ""Machine Learning"",
  ""Cloud Computing Architecture"",
  ""Consulting"",
  ""Software As A Service (SaaS)"",
  ""Sales"",
  ""Artificial Intelligence"",
  ""Solution Architecture"",
  ""Sales Presentations"",
  ""Computer Science"",
  ""Sales Engineering""
]","[
  ""Technical Sales"",
  ""Workday (Software)"",
  ""Value Propositions"",
  ""Generative Artificial Intelligence"",
  ""Business Valuation"",
  ""Value Added Selling (Selling Techniques)"",
  ""Demonstration Skills"",
  ""Enterprise Application Software"",
  ""Product Marketing"",
  ""Thought Leadership"",
  ""Information Systems"",
  ""Applications Architecture"",
  ""Human Capital Management (HCM)"",
  ""Statistics"",
  ""MLOps (Machine Learning Operations)"",
  ""Machine Learning"",
  ""Cloud Computing Architecture"",
  ""Software As A Service (SaaS)"",
  ""Artificial Intelligence"",
  ""Solution Architecture"",
  ""Sales Presentations"",
  ""Computer Science"",
  ""Sales Engineering""
]","[
  ""Presentations"",
  ""Consulting"",
  ""Sales""
]","[
  ""Workday (Software)"",
  ""Generative Artificial Intelligence"",
  ""Enterprise Application Software""
]",[],15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,513210,Software Publishers,Exact NAICS_2022_6 code,False,0
b927c3a77c71177a9459bc0e41c4bd81f80debbc,2024-07-31,2024-09-29,"Sr. Enterprise Architect, AI",sr enterprise architect ai,Enterprise Architects,Adjacent,AI Technical Role,Explicit AI technical title,Staff/Principal/Lead title,Reported years,4.0,,Bachelor's degree,Bachelor's degree,Full Time,False,Remote,Remote,"[Unknown City], CA","[Unknown City], CA","[Unknown county], CA",California,Workday,Adaptive Insights,False,138500.0,208000.0,173250.0,,Valid,Complete range,False,173250,year,"[""Applications Architecture"", ""Artificial Intelligence"", ""Business Valuation"", ""Cloud Computing Architecture"", ""Computer Science"", ""Consulting"", ""Demonstration Skills"", ""Enterprise Application Software"", ""Enterprise Resource Planning"", ""Generative AI"", ""Generative Artificial Intelligence"", ""Human Capital Management (HCM)"", ""Information Systems"", ""Large Language Models"", ""Machine Learning"", ""MLOps"", ""MLOps (Machine Learning Operations)"", ""Presales"", ""Presentations"", ""Product Marketing"", ""Sales"", ""Sales Engineering"", ""Sales Presentations"", ""Software As A Service (SaaS)"", ""Solution Architecture"", ""Statistics"", ""Technical Sales"", ""Thought Leadership"", ""Value Added Selling (Selling Techniques)"", ""Value Propositions"", ""Workday (Software)""]",31,Structured fields + description keywords,"[
  ""Presentations"",
  ""Technical Sales"",
  ""Workday (Software)"",
  ""Value Propositions"",
  ""Generative Artificial Intelligence"",
  ""Business Valuation"",
  ""Value Added Selling (Selling Techniques)"",
  ""Demonstration Skills"",
  ""Enterprise Application Software"",
  ""Product Marketing"",
  ""Thought Leadership"",
  ""Information Systems"",
  ""Applications Architecture"",
  ""Human Capital Management (HCM)"",
  ""Statistics"",
  ""MLOps (Machine Learning Operations)"",
  ""Machine Learning"",
  ""Cloud Computing Architecture"",
  ""Enterprise Resource Planning"",
  ""Consulting"",
  ""Software As A Service (SaaS)"",
  ""Sales"",
  ""Artificial Intelligence"",
  ""Solution Architecture"",
  ""Presales"",
  ""Sales Presentations"",
  ""Computer Science"",
  ""Sales Engineering""
]","[
  ""Technical Sales"",
  ""Workday (Software)"",
  ""Value Propositions"",
  ""Generative Artificial Intelligence"",
  ""Business Valuation"",
  ""Value Added Selling (Selling Techniques)"",
  ""Demonstration Skills"",
  ""Enterprise Application Software"",
  ""Product Marketing"",
  ""Thought Leadership"",
  ""Information Systems"",
  ""Applications Architecture"",
  ""Human Capital Management (HCM)"",
  ""Statistics"",
  ""MLOps (Machine Learning Operations)"",
  ""Machine Learning"",
  ""Cloud Computing Architecture"",
  ""Enterprise Resource Planning"",
  ""Software As A Service (SaaS)"",
  ""Artificial Intelligence"",
  ""Solution Architecture"",
  ""Presales"",
  ""Sales Presentations"",
  ""Computer Science"",
  ""Sales Engineering""
]","[
  ""Presentations"",
  ""Consulting"",
  ""Sales""
]","[
  ""Workday (Software)"",
  ""Generative Artificial Intelligence"",
  ""Enterprise Application Software""
]",[],15-2051.01,Business Intelligence Analysts,15-2051,Data Scientists,15-2051,Data Scientists,513210,Software Publishers,Exact NAICS_2022_6 code,False,0
